Id,SalePrice
1461,122688.2249019372
1462,157349.20145737886
1463,181328.2276023621
1464,181588.5739993724
1465,194737.4193256303
1466,177298.57410075355
1467,175583.11135656483
1468,171518.8250495862
1469,179605.3411257168
1470,122074.0296226511
1471,201928.33430287437
1472,88089.07817402517
1473,101274.61043922129
1474,143370.38628614575
1475,120141.91475348735
1476,372404.3092197196
1477,258113.20029665713
1478,295380.7453817051
1479,291661.61417196796
1480,513135.12868418166
1481,327409.0348312405
1482,209357.52691506306
1483,179999.15601092493
1484,168633.65677239478
1485,176298.9826103335
1486,193264.21504033342
1487,324980.1235168527
1488,241861.94340974392
1489,195868.2707216671
1490,229643.89835158462
1491,191415.32888044053
1492,92457.89632331622
1493,172530.4326814831
1494,306640.7291340929
1495,289059.0830541573
1496,248123.20812616247
1497,179605.3411257168
1498,160430.20211198012
1499,154226.33395598957
1500,157318.35717064203
1501,175476.33025713422
1502,166781.01759394552
1503,292681.4752076766
1504,231858.79440092307
1505,224779.8798793153
1506,182435.16703294314
1507,260957.63303624143
1508,205780.60480461127
1509,161592.66766302244
1510,148489.01322255807
1511,149116.78696571433
1512,173263.6790061566
1513,143356.651040587
1514,148783.72196751187
1515,182090.6560913355
1516,146694.32360559682
1517,154764.69799640466
1518,132338.4432010038
1519,221616.13400844115
1520,136911.05495304006
1521,136270.09537704685
1522,173000.8210450515
1523,115240.08231747826
1524,120261.94711168754
1525,124423.7208415346
1526,116151.34610666726
1527,107738.77733584527
1528,132882.1582122076
1529,146895.798015291
1530,171515.17645838726
1531,113481.51168340642
1532,99785.12851218772
1533,144017.38063193066
1534,127769.52743337766
1535,151760.8774189945
1536,106859.31253226123
1537,68203.01651418123
1538,148916.21197482187
1539,196365.98757034083
1540,112183.70872329174
1541,134914.81196713244
1542,142865.855810315
1543,180022.62630196358
1544,82666.60119049427
1545,100452.74503737447
1546,129570.63750037707
1547,134887.61754418275
1548,128560.63275226367
1549,112223.65455565444
1550,138188.05569561658
1551,105720.44770511452
1552,140138.35398526458
1553,139946.48472155366
1554,118886.69744810702
1555,176979.42951521883
1556,71741.91777231978
1557,98132.94105708995
1558,95949.26271264222
1559,86102.0465600866
1560,136146.31649142614
1561,131410.12952251235
1562,132726.06316517925
1563,117805.89974229473
1564,168576.05761411192
1565,146897.72902552012
1566,219893.6987353668
1567,84121.0980638719
1568,236699.88284965526
1569,136800.22792185983
1570,134021.26936364418
1571,119855.9467836958
1572,144889.77469946383
1573,243934.49164490454
1574,114410.93002858521
1575,214471.14660028464
1576,237879.46620554055
1577,186865.19487213678
1578,145330.5417517059
1579,140908.266070788
1580,189704.7891700382
1581,146295.3556123386
1582,127438.82107960289
1583,312442.42597539024
1584,233502.80138330546
1585,144822.44668305636
1586,82423.08403380077
1587,102882.76087461038
1588,148684.08546587214
1589,100767.68477242102
1590,132747.96961457087
1591,99163.4686807082
1592,118428.15895941148
1593,119198.37360618518
1594,123188.76866042208
1595,115448.169203434
1596,233690.1746263035
1597,181668.4537018682
1598,196363.2495143271
1599,166134.636412221
1600,171877.60842222162
1601,67015.66470214703
1602,116165.30435446631
1603,61176.340919168586
1604,288041.5722807091
1605,247884.47496600423
1606,167627.76252482002
1607,172938.55490765642
1608,215916.38893222823
1609,182648.10123029604
1610,154372.8033708764
1611,142205.41149401327
1612,180173.11993664157
1613,173002.8014876284
1614,119849.02139126361
1615,88574.1804559598
1616,81099.5869743103
1617,86664.91322654257
1618,124119.96986326497
1619,140449.073337839
1620,158751.46027978955
1621,139594.74080645226
1622,139662.29551333885
1623,275323.3234854869
1624,221320.06822936592
1625,120994.58760669842
1626,169432.94123683262
1627,183791.026457964
1628,269160.7123818871
1629,175228.76561415664
1630,380104.10972127604
1631,223576.13178888935
1632,248307.26939742855
1633,170135.75359042792
1634,181238.3855815403
1635,177214.7187675875
1636,163665.4941875692
1637,193065.87244156466
1638,189722.81958294305
1639,181031.9681350457
1640,252579.52588182176
1641,175228.76561415664
1642,230635.9875185443
1643,224120.81345590804
1644,229366.6509766109
1645,199631.09476219967
1646,154203.44688971844
1647,160511.399695101
1648,134791.33014828493
1649,139904.24426716153
1650,114326.8585810228
1651,120047.60166999204
1652,96129.8215248188
1653,101319.68965075785
1654,150497.4928614355
1655,141685.38855873817
1656,150288.02837912974
1657,152148.8020354119
1658,147516.83319129626
1659,123858.98607318252
1660,152803.20784271182
1661,486200.6549522914
1662,402768.99361281656
1663,397869.1563114586
1664,513701.8612013652
1665,318284.2388192594
1666,327161.78044293425
1667,383913.9953385707
1668,331143.10496302287
1669,293580.5567959871
1670,341601.4338982646
1671,282777.6501670725
1672,433303.8075995865
1673,305633.5497682047
1674,254097.67384316374
1675,199076.3625894057
1676,193680.23345656416
1677,215063.56369435682
1678,487764.3611614307
1679,397301.17074513587
1680,354013.79075958644
1681,236295.37840424877
1682,308348.80094158644
1683,184197.55906549798
1684,177171.59066369073
1685,177171.59066369073
1686,175558.74452209938
1687,169746.28970429208
1688,190345.65560381926
1689,189386.00118969457
1690,190434.51201089716
1691,179561.63122800313
1692,249229.04601393582
1693,167479.92480106227
1694,177573.08046037986
1695,163453.6330185721
1696,274859.4509396163
1697,168920.97342568313
1698,323934.42774015066
1699,336916.48273796204
1700,250345.86394173835
1701,262951.34544399945
1702,251354.29435658385
1703,244742.4448729887
1704,297360.5535458487
1705,228684.10006779802
1706,363785.40859285503
1707,214933.13352305052
1708,203523.39253066905
1709,269160.7123818871
1710,219090.48486412436
1711,258916.96312185618
1712,256516.82741541695
1713,279828.5692925988
1714,214161.5401803415
1715,203769.2732364593
1716,177124.13486574977
1717,172421.52379671863
1718,136681.25873176494
1719,205238.59767841193
1720,239983.46292064278
1721,165433.14508425747
1722,124285.72625096166
1723,154615.1823271522
1724,209976.44395456457
1725,239404.34882224243
1726,183281.10628205628
1727,170231.55471559835
1728,179900.16440076623
1729,163654.8740979339
1730,153547.04439254932
1731,122690.60834399788
1732,131343.02356487612
1733,119761.23810568098
1734,123099.66257017547
1735,129113.10603514944
1736,113944.98382712032
1737,299048.31514236593
1738,234662.2179951921
1739,264912.89570859016
1740,217858.45528338666
1741,188717.8289364163
1742,172399.49742506474
1743,180032.6918529577
1744,296237.3166492423
1745,215938.87701325212
1746,189386.00118969457
1747,206831.30048890202
1748,220113.7808493157
1749,154537.41102970613
1750,134459.96788610856
1751,242968.7182589482
1752,121205.22976948183
1753,149020.83519199712
1754,191468.5987770355
1755,174811.9455158064
1756,124266.78087136005
1757,123030.91438308534
1758,145411.2767516191
1759,164244.58690134564
1760,163180.9061932136
1761,150798.28676067846
1762,177231.5451401561
1763,177827.8797962991
1764,115336.9896214399
1765,147344.7489844161
1766,182878.78721297559
1767,219989.7479503913
1768,140560.20297345007
1769,174811.9455158064
1770,145149.2546585352
1771,129215.56883190249
1772,136270.09537704685
1773,135818.95009958043
1774,147380.76126962158
1775,144876.67988189711
1776,122313.8948022184
1777,112374.68114445392
1778,133642.6589281738
1779,111710.10928242662
1780,172436.02311841783
1781,129861.64883195894
1782,88523.09099238932
1783,142843.94209257376
1784,106721.73395058462
1785,123581.88883118799
1786,135013.38815251458
1787,161285.6817977141
1788,59332.60256067271
1789,102439.96460475493
1790,78238.0850471488
1791,182675.288955321
1792,154440.64132002636
1793,134651.762025124
1794,141641.89991327652
1795,133336.69939992012
1796,123039.52183183093
1797,110541.23054745645
1798,126824.84545294705
1799,111246.12746156994
1800,131859.05124930717
1801,131138.86774252032
1802,132973.99364673396
1803,151765.28199934724
1804,141604.2256411307
1805,139426.22591472993
1806,114860.25161403969
1807,127533.2168080451
1808,119302.46437842483
1809,123678.34470908843
1810,139764.83802132163
1811,109781.50327322091
1812,97871.474618576
1813,122626.2106580127
1814,98371.84291924167
1815,52949.35521955141
1816,92400.53203334229
1817,121834.1422696032
1818,142195.8710409985
1819,127795.37868638059
1820,57457.232301729455
1821,100700.29423104004
1822,150126.8533333519
1823,39180.8087793585
1824,130458.0453072375
1825,136079.07763063253
1826,100798.03240587491
1827,106381.53826588603
1828,135740.9330488768
1829,115279.73598882767
1830,140160.29653381053
1831,142677.82363197606
1832,89893.63264980924
1833,134191.6991396224
1834,121619.95836319603
1835,126794.11487584392
1836,122959.92906362649
1837,83111.99217897131
1838,128252.16777138271
1839,99413.43290978546
1840,147884.86683518672
1841,137708.428413126
1842,77461.32944485924
1843,134523.0399132008
1844,139116.3204956736
1845,146108.40696618592
1846,159276.1668573537
1847,167805.85345456682
1848,53973.62734773536
1849,105112.54556478035
1850,124781.55854005652
1851,153548.17641373124
1852,129211.68774538815
1853,134958.18358494353
1854,172909.57497093463
1855,147615.5385382129
1856,226087.4136612745
1857,156842.14615664224
1858,141001.27178033424
1859,117850.85877493271
1860,155462.02505111843
1861,117796.17610119646
1862,280051.3309374245
1863,273041.3515311605
1864,273041.3515311605
1865,322649.56939012517
1866,320531.533616696
1867,232148.11662709637
1868,290801.63275329716
1869,206101.37767715356
1870,225974.1309518418
1871,245422.72682741078
1872,177171.59066369073
1873,255053.02973021925
1874,145238.2942686297
1875,203446.4384852259
1876,194683.2399910163
1877,213877.9116048476
1878,201002.60618443438
1879,132262.86387353984
1880,133537.5642303526
1881,257782.9549474021
1882,244759.5013966079
1883,189841.94739815517
1884,213711.74608820278
1885,236251.36989908712
1886,286510.6573334136
1887,210299.04861985368
1888,277955.10984607355
1889,164203.71305659416
1890,133885.64327466034
1891,138191.28112432366
1892,108091.41301809407
1893,133281.51138801945
1894,129077.16932614469
1895,140140.35059429437
1896,122899.34173743102
1897,106086.90474603855
1898,109750.26664202577
1899,131200.24640137915
1900,120220.25304219793
1901,167645.69265961647
1902,145460.4763632009
1903,197557.48063095196
1904,144010.18387958352
1905,191617.08475891445
1906,142509.0206611122
1907,201219.48575736873
1908,109192.80010314482
1909,133195.08256100648
1910,116914.80103119918
1911,210575.41626090798
1912,290961.61945359124
1913,154033.2566382734
1914,52100.17873915343
1915,312097.44032807904
1916,73261.80005623233
1917,245805.8483452449
1918,139403.73584507068
1919,168674.10766886143
1920,156735.68293197243
1921,393668.52323191945
1922,318425.9466379205
1923,221675.87056574388
1924,244491.70981626603
1925,208800.92416180906
1926,388930.2531056901
1927,136300.157661653
1928,165276.01261101887
1929,125416.95979288161
1930,133813.66920748525
1931,142815.28490261323
1932,139544.54142410666
1933,177827.8797962991
1934,179605.3411257168
1935,175712.9315255406
1936,179331.74387262482
1937,177171.59066369073
1938,175446.73297073605
1939,244269.29114556705
1940,190028.17728417538
1941,174975.3283095909
1942,175046.31695589135
1943,198094.68193932463
1944,353627.1673063919
1945,398985.03042753757
1946,139325.585983798
1947,236397.73571577607
1948,159242.16654119655
1949,243503.03297429596
1950,180142.6581680326
1951,253837.93030737783
1952,223184.67408711457
1953,172009.50137327815
1954,186303.4178303927
1955,137996.64205718564
1956,287386.9681178011
1957,157620.34819804432
1958,297237.4576950176
1959,144586.19036260905
1960,114214.43907696981
1961,122899.34173743102
1962,96906.78215370649
1963,97022.01575934998
1964,106875.23423840763
1965,151044.28043997523
1966,139055.06276843604
1967,293580.5567959871
1968,418374.54629907303
1969,377515.0372905999
1970,417131.5296685365
1971,454758.8578051863
1972,402581.5121602864
1973,265284.299018133
1974,318896.235958127
1975,427496.4128692879
1976,282777.6501670725
1977,383735.2905141905
1978,363037.28883789433
1979,322947.37209378334
1980,199815.2090809991
1981,334805.44720644894
1982,222122.3287513852
1983,201354.8536522226
1984,170803.40502784916
1985,223163.08052993877
1986,218731.6749994739
1987,179561.63122800313
1988,177416.78370925834
1989,189841.94739815517
1990,216093.26075328834
1991,223886.79041830206
1992,214391.0705801237
1993,172986.88719602168
1994,231925.06367828656
1995,181031.9681350457
1996,259411.48326316482
1997,305486.35172570695
1998,355574.23286151816
1999,268485.7198486515
2000,320324.36284907936
2001,271769.4320467588
2002,239983.46292064278
2003,258706.4647739907
2004,288291.3940351296
2005,220001.15579253505
2006,219400.75803831266
2007,249034.46155824224
2008,205468.73863739215
2009,191468.5987770355
2010,191204.0674563119
2011,132750.38233096598
2012,177171.59066369073
2013,178622.35687928708
2014,188650.35986007028
2015,199866.88880709867
2016,192790.00612028813
2017,196267.6598042394
2018,118868.53232592656
2019,136001.10436022075
2020,107399.38968367202
2021,108434.60612396272
2022,178388.67713519646
2023,145911.4009939088
2024,268571.9456140156
2025,337866.1870766346
2026,177171.59066369073
2027,150170.34456486418
2028,151732.20429583485
2029,168741.74545251092
2030,272513.40830470755
2031,220673.2698945575
2032,230060.47745576245
2033,245902.95705782252
2034,170522.86987014834
2035,207369.95823389915
2036,182945.95078784818
2037,196025.0156941646
2038,290910.70790760336
2039,199858.64369054133
2040,283775.4947350121
2041,286295.7718181318
2042,203978.06294741848
2043,170564.67632265834
2044,152458.34338682532
2045,208779.6875115216
2046,130571.78209595574
2047,149165.1262727481
2048,139855.40834881613
2049,130591.02647078794
2050,181880.70136987764
2051,107654.4045925456
