Id,SalePrice
1461,124001.53260825975
1462,158324.3747604785
1463,181785.35841192666
1464,191084.8940545717
1465,194188.33284362164
1466,179859.4630074574
1467,171984.50905169576
1468,172246.2023865569
1469,183614.15891320762
1470,125393.48513418958
1471,197597.92069937199
1472,100591.115188314
1473,102931.88791968377
1474,149729.41584924186
1475,121399.34870530879
1476,346929.09867151093
1477,250957.34604253818
1478,296890.1973660032
1479,294912.78637064504
1480,427780.1100855867
1481,310346.31428551587
1482,206106.5604392394
1483,182475.9294662943
1484,171536.4469995705
1485,179484.75746565795
1486,196319.0657767
1487,306096.443869555
1488,235493.22384970947
1489,196949.02911010257
1490,226389.707399044
1491,197351.41134688153
1492,100265.89946413069
1493,173628.67917027153
1494,289432.7709649938
1495,281958.9712724778
1496,232102.51794081478
1497,181708.50972390486
1498,169372.20374068237
1499,159522.94606449906
1500,160236.60543711824
1501,174217.5215533087
1502,162240.5491146685
1503,269454.5912722495
1504,227493.6630159536
1505,223152.06905146842
1506,184530.32030028824
1507,243381.7311764494
1508,191329.95793378324
1509,158069.5721946585
1510,148310.60053648814
1511,156504.72609881128
1512,171962.35730313993
1513,147098.2743621751
1514,157699.29905265858
1515,193619.90068129537
1516,152711.4582226282
1517,153970.5240702779
1518,138575.38623676615
1519,220133.15183459176
1520,135124.83817615124
1521,137293.85535393681
1522,168479.71410813535
1523,118266.30857248092
1524,121516.49234292761
1525,125810.66612621544
1526,121638.04103152805
1527,110384.65306071323
1528,129631.91293532065
1529,145907.52794166893
1530,172193.85163417013
1531,126630.94111178802
1532,103005.47636652066
1533,141785.8719231467
1534,122941.99718274665
1535,146945.37127809523
1536,116026.22552623031
1537,84826.72175427707
1538,142207.1009270708
1539,181471.21047791696
1540,108585.32499123928
1541,137227.3013900066
1542,141694.64334381602
1543,178662.10348263703
1544,90066.08674644877
1545,110151.50100998704
1546,127003.73809157641
1547,135812.8671567475
1548,129193.1450474328
1549,116652.1747815486
1550,136920.02967278572
1551,117150.97749216996
1552,141906.98850904265
1553,137331.37457681968
1554,115206.70349840361
1555,167187.57447242353
1556,98074.80899294166
1557,115312.75269478868
1558,104160.01375966136
1559,93377.10597408148
1560,139117.41797770865
1561,137317.3706885604
1562,130318.31200431718
1563,122798.89009371532
1564,162256.67675115267
1565,150784.17291666812
1566,212755.6223486561
1567,89748.94005955456
1568,224399.51900537265
1569,149918.35869760613
1570,136931.35612350045
1571,124802.84154724037
1572,142299.04365528954
1573,225843.8855602388
1574,128097.40072944257
1575,207811.83754268265
1576,229614.76730022026
1577,187748.72036095447
1578,144958.91626037963
1579,145468.46470671098
1580,191467.8751607596
1581,143028.2524369736
1582,127441.41645811447
1583,309742.60882671905
1584,229707.99856069585
1585,146112.12255534707
1586,87968.12914338682
1587,111328.5748979595
1588,143173.58830427294
1589,105774.92689613513
1590,133153.5804902994
1591,99086.71196985967
1592,126325.54534630814
1593,121514.33925469547
1594,127397.94406455968
1595,122122.29202901348
1596,211624.94202459508
1597,176455.18551182753
1598,191135.6651147269
1599,161420.31074832057
1600,167704.83356925545
1601,83057.76615436318
1602,116809.04563145098
1603,87218.90683826638
1604,265822.39845245366
1605,239688.2489314249
1606,163303.13938794893
1607,171753.35479407865
1608,211956.0895549923
1609,187020.66614431835
1610,159832.14511586606
1611,143328.46112300898
1612,183630.2250172443
1613,173554.81356953108
1614,118742.72387133386
1615,91004.39160577224
1616,85156.27348797579
1617,96235.07282200242
1618,128564.34503495012
1619,137497.44244422825
1620,172197.11535196076
1621,140300.48526020691
1622,142974.9629428734
1623,254412.69676629093
1624,215349.4221295916
1625,126380.52500315153
1626,168701.7428966609
1627,189170.67223085655
1628,264375.04792397266
1629,173845.83408304653
1630,317718.0848157636
1631,206866.2433657764
1632,233329.68412507657
1633,171058.08093626352
1634,186622.31933120638
1635,179762.64968439043
1636,163190.84042021856
1637,191551.8391264639
1638,192616.2472508759
1639,182368.65489978914
1640,233988.85559247006
1641,178480.6922696759
1642,224934.64470005254
1643,222411.0352768149
1644,220575.6468999858
1645,199693.45373551289
1646,157982.9225182679
1647,158551.3819438729
1648,137088.76347792798
1649,138877.91911585475
1650,120690.21363658192
1651,122109.65561217617
1652,100423.51552824002
1653,101403.03426873928
1654,151612.51281613894
1655,141138.98480003956
1656,147554.2853899018
1657,152866.83184701
1658,154082.51890621972
1659,127972.98118004731
1660,152471.91313456473
1661,411205.10435606044
1662,346747.30900094856
1663,365497.1113061308
1664,456490.6221964455
1665,302051.1692358434
1666,314387.5026145959
1667,344734.3089240953
1668,325344.7637365176
1669,289267.0714799485
1670,329475.20621320023
1671,271965.2677936406
1672,402160.5529700897
1673,292257.7443174424
1674,248536.8269478672
1675,199652.71756321786
1676,196400.32000769986
1677,211268.44649616073
1678,413875.2409891734
1679,369027.4799484258
1680,303038.157667159
1681,237602.56271997676
1682,307673.2362841215
1683,195588.11633891612
1684,181832.76842507586
1685,179904.07548096468
1686,178066.11781308736
1687,172053.35204186643
1688,192471.7049131025
1689,193817.89892779134
1690,191735.6233426301
1691,182727.28342546846
1692,245635.07026201018
1693,171236.10169674637
1694,182563.6210102907
1695,170000.92783394404
1696,267977.88048591453
1697,170366.72573925575
1698,328806.66651792824
1699,316012.78119821724
1700,244800.58553781395
1701,260580.38966186572
1702,250019.17847527005
1703,249868.00517407214
1704,282461.3393504537
1705,231494.53144812505
1706,296917.691412695
1707,210228.2625942851
1708,203624.86352411236
1709,256597.7796597546
1710,221258.33708557926
1711,255198.125678623
1712,255570.71545703756
1713,268044.21107879136
1714,216460.2542144482
1715,199250.93493296768
1716,178802.12152147264
1717,167012.43543908745
1718,134405.6260223086
1719,204553.57881039297
1720,237138.77306055216
1721,159863.22855969955
1722,125257.29530282275
1723,153695.04128505892
1724,214092.02100523803
1725,230996.71656052337
1726,188732.21927535837
1727,171277.42149327905
1728,180847.10911375002
1729,163242.52686584028
1730,151466.22759420602
1731,124042.97892724772
1732,130737.31853473879
1733,122135.67756299138
1734,128143.14760901616
1735,129327.00591567387
1736,120868.63881291833
1737,282964.3536952977
1738,225603.1111251258
1739,251099.3607705147
1740,222645.71845619264
1741,188966.21437663535
1742,170825.70759399177
1743,175051.08033934835
1744,270926.38641831034
1745,208148.26600088488
1746,191982.22111429094
1747,204649.31880733187
1748,211965.66041731642
1749,154718.71601938872
1750,135406.23959286325
1751,221506.07110130775
1752,121970.75316054146
1753,152345.66307667314
1754,192471.761342806
1755,165657.71099658185
1756,127654.85610786488
1757,122216.57275670183
1758,147877.514486807
1759,162707.77794416877
1760,163783.58537893722
1761,150382.40270119708
1762,173459.4656435166
1763,169811.21823820172
1764,120351.10584331267
1765,160258.3184071992
1766,180195.54989566695
1767,208449.942351878
1768,140879.07957201096
1769,162569.9346023838
1770,144885.97248527553
1771,128311.97204715469
1772,137663.26971025276
1773,132842.08954112287
1774,151845.1565877294
1775,135983.73414297585
1776,121652.290119935
1777,115246.58173893171
1778,135853.03730808108
1779,126384.36305550329
1780,164831.36591292633
1781,129036.80730245073
1782,101307.01592551547
1783,135891.30451543754
1784,108300.50241371218
1785,119957.02047406773
1786,149771.19211056182
1787,158947.0354900279
1788,78449.50241948533
1789,102425.77685082168
1790,94259.39536647974
1791,179105.93746087348
1792,152335.7733584355
1793,138959.0316239425
1794,141634.54399509187
1795,133745.69348734958
1796,126987.79451141038
1797,118263.67293551375
1798,126069.91045781676
1799,112044.50014899863
1800,130176.94388511562
1801,130707.94409363861
1802,135455.8012984539
1803,153978.06157605594
1804,141095.49260078484
1805,137002.12615755206
1806,122643.77367658848
